	-0.299683	0.008850
	-0.298767	0.007324
	-0.301208	0.006409
	-0.302429	0.007324
	-0.295715	0.011292
	-0.304565	0.005188
	-0.301819	0.004883
	-0.299988	0.006409
	-0.296936	0.012817
	-0.299683	0.006714
	-0.296021	0.012817
	-0.303345	0.006104
	-0.301514	0.004883
	-0.302429	0.007935
	-0.297241	0.010376
	-0.301208	0.007935
	-0.297852	0.011597
	-0.297852	0.008850
	-0.299377	0.009766
	-0.299683	0.007324
	-0.293884	0.013123
	-0.303040	0.007629
	-0.300598	0.007935
	-0.293579	0.014038
	-0.298462	0.007629
	-0.301819	0.004883
	-0.301819	0.007629
	-0.296021	0.012207
	-0.302734	0.004883
	-0.302124	0.005798
	-0.300598	0.007019
	-0.298462	0.012512
	-0.300903	0.007324
	-0.295105	0.013123
	-0.302124	0.006714
	-0.294800	0.012817
	-0.304260	0.006104
	-0.294800	0.013733
	-0.300598	0.006104
	-0.300293	0.009766
	-0.293884	0.013733
	-0.293579	0.014954
	-0.299988	0.006409
	-0.297546	0.008545
	-0.294800	0.014648
	-0.299377	0.009766
	-0.299988	0.008545
	-0.301514	0.006714
	-0.298462	0.008545
	-0.302429	0.006104
	-0.296326	0.012207
	-0.303955	0.004883
	-0.306091	0.002747
	-0.302734	0.003967
	-0.303040	0.005493
	-0.302734	0.005798
	-0.299683	0.007629
	-0.302429	0.004883
	-0.303040	0.004883
	-0.300598	0.008240
	-0.301208	0.006104
	-0.298157	0.008545
	-0.300903	0.006409
	-0.301819	0.007324
	-0.300598	0.008240
	-0.299988	0.008240
	-0.300598	0.007935
	-0.294800	0.013123
	-0.298767	0.009766
	-0.299377	0.009460
	-0.301514	0.007935
	-0.295410	0.014343
	-0.295105	0.012512
	-0.301208	0.006409
	-0.301208	0.005798
	-0.302734	0.006104
	-0.302734	0.006714
	-0.303955	0.004272
	-0.294495	0.012817
	-0.300903	0.006104
	-0.302429	0.005493
	-0.296326	0.013123
	-0.301514	0.005798
	-0.294495	0.012817
	-0.299683	0.008545
	-0.299988	0.007324
	-0.299072	0.009460
	-0.293579	0.014648
	-0.298462	0.009766
	-0.302124	0.008240
	-0.300598	0.007935
	-0.300293	0.008240
	-0.302124	0.007019
	-0.299683	0.007935
	-0.302124	0.007324
	-0.296631	0.011902
	-0.294189	0.013428
	-0.301208	0.005798
	-0.298767	0.006409
	-0.307617	0.000610
	-0.303955	0.005188
	-0.301514	0.006104
	-0.303040	0.004883
	-0.301819	0.006104
	-0.299988	0.007935
	-0.294495	0.013733
	-0.304565	0.002136
	-0.300903	0.008240
	-0.296021	0.013733
	-0.302734	0.006104
	-0.293884	0.014648
	-0.291443	0.013733
	-0.294189	0.012817
	-0.301514	0.008545
	-0.301514	0.007935
	-0.301514	0.009460
	-0.294800	0.014954
	-0.298767	0.009460
	-0.299988	0.006714
	-0.299683	0.006104
	-0.300598	0.006409
	-0.296936	0.009460
	-0.296631	0.008850
	-0.301819	0.007019
	-0.295715	0.012207
	-0.301819	0.008850
	-0.296936	0.013428
	-0.300903	0.009155
	-0.302734	0.006714
	-0.293274	0.012512
	-0.302124	0.005188
	-0.296326	0.011902
	-0.302429	0.005798
	-0.302734	0.006714
	-0.292664	0.014343
	-0.298767	0.010681
	-0.299377	0.010071
	-0.299988	0.008545
	-0.300598	0.009766
	-0.294495	0.012817
	-0.300598	0.007324
	-0.295105	0.013428
	-0.301819	0.003967
	-0.302734	0.004272
	-0.293579	0.011292
	-0.299988	0.006409
	-0.301819	0.008545
	-0.301208	0.007935
	-0.299988	0.010681
	-0.302429	0.006714
	-0.294189	0.014038
	-0.303345	0.005493
	-0.302429	0.006104
	-0.296936	0.012207
	-0.299988	0.006409
	-0.298462	0.006714
	-0.293884	0.013123
	-0.303955	0.003662
	-0.294495	0.015564
	-0.302124	0.007324
	-0.301514	0.007935
	-0.301208	0.008240
	-0.299377	0.007324
	-0.299683	0.007935
	-0.298767	0.008240
	-0.299988	0.006104
	-0.301819	0.006409
	-0.302124	0.005493
	-0.299683	0.008850
	-0.302734	0.005493
	-0.301208	0.007019
	-0.305481	0.005798
	-0.296631	0.013123
	-0.295105	0.013123
	-0.296631	0.011292
	-0.300903	0.004578
	-0.300903	0.007629
